open_time	open	high	low	close	volume	close_time	quote_asset_volume	num_trades	taker_buy_base_vol	taker_buy_quote_vol	open_dt	close_dt
1741722300000	83499.98	83499.98	83499.98	83499.98	0	1741723199999	0	0	0	0	2025-03-11 19:45:00+00:00	2025-03-11 19:59:59.999000+00:00
1741723200000	83499.98	83499.98	83499.98	83499.98	0	1741724099999	0	0	0	0	2025-03-11 20:00:00+00:00	2025-03-11 20:14:59.999000+00:00
1741724100000	83168.33	83168.33	82700	82700	0.08342	1741724999999	6899.3913127	7	0.08342	6899.3913127	2025-03-11 20:15:00+00:00	2025-03-11 20:29:59.999000+00:00
1741725000000	82700	82700	82700	82700	0.04208	1741725899999	3480.016	1	0.04208	3480.016	2025-03-11 20:30:00+00:00	2025-03-11 20:44:59.999000+00:00
1741725900000	82700	82700	82700	82700	0	1741726799999	0	0	0	0	2025-03-11 20:45:00+00:00	2025-03-11 20:59:59.999000+00:00
1741726800000	82700	82700	82700	82700	0	1741727699999	0	0	0	0	2025-03-11 21:00:00+00:00	2025-03-11 21:14:59.999000+00:00
1741727700000	82700	82700	82700	82700	0	1741728599999	0	0	0	0	2025-03-11 21:15:00+00:00	2025-03-11 21:29:59.999000+00:00
1741728600000	82700	82700	82700	82700	0	1741729499999	0	0	0	0	2025-03-11 21:30:00+00:00	2025-03-11 21:44:59.999000+00:00
1741729500000	82700	82700	82700	82700	0	1741730399999	0	0	0	0	2025-03-11 21:45:00+00:00	2025-03-11 21:59:59.999000+00:00
1741730400000	83037.17	83190	83037.17	83190	0.00424	1741731299999	352.2609968	3	0	0	2025-03-11 22:00:00+00:00	2025-03-11 22:14:59.999000+00:00
1741731300000	83190	83190	83190	83190	0	1741732199999	0	0	0	0	2025-03-11 22:15:00+00:00	2025-03-11 22:29:59.999000+00:00
1741732200000	83276.08	83276.08	83276.08	83276.08	0.00119	1741733099999	99.0985352	1	0.00119	99.0985352	2025-03-11 22:30:00+00:00	2025-03-11 22:44:59.999000+00:00
1741733100000	83366.17	83366.17	83366.17	83366.17	0.00006	1741733999999	5.0019702	1	0.00006	5.0019702	2025-03-11 22:45:00+00:00	2025-03-11 22:59:59.999000+00:00
1741734000000	83366.17	83366.17	83366.17	83366.17	0	1741734899999	0	0	0	0	2025-03-11 23:00:00+00:00	2025-03-11 23:14:59.999000+00:00
1741734900000	82631.59	82631.59	82631.59	82631.59	0.0004	1741735799999	33.052636	2	0	0	2025-03-11 23:15:00+00:00	2025-03-11 23:29:59.999000+00:00
1741735800000	82631.59	82631.59	82631.59	82631.59	0	1741736699999	0	0	0	0	2025-03-11 23:30:00+00:00	2025-03-11 23:44:59.999000+00:00
1741736700000	82733.97	82733.97	82707.67	82707.67	0.01547	1741737599999	1279.8737389	2	0	0	2025-03-11 23:45:00+00:00	2025-03-11 23:59:59.999000+00:00
1741737600000	82707.67	82707.67	82707.67	82707.67	0	1741738499999	0	0	0	0	2025-03-12 00:00:00+00:00	2025-03-12 00:14:59.999000+00:00
1741738500000	82707.67	82707.67	82707.67	82707.67	0	1741739399999	0	0	0	0	2025-03-12 00:15:00+00:00	2025-03-12 00:29:59.999000+00:00
1741739400000	82957.79	82957.79	82957.79	82957.79	0.00042	1741740299999	34.8422718	1	0	0	2025-03-12 00:30:00+00:00	2025-03-12 00:44:59.999000+00:00
1741740300000	82707.67	82707.67	82586.39	82586.39	0.00739	1741741199999	611.1951277	3	0.00129	106.6928943	2025-03-12 00:45:00+00:00	2025-03-12 00:59:59.999000+00:00
1741741200000	82586.39	82586.39	82586.39	82586.39	0	1741742099999	0	0	0	0	2025-03-12 01:00:00+00:00	2025-03-12 01:14:59.999000+00:00
1741742100000	82586.39	82586.39	82586.39	82586.39	0	1741742999999	0	0	0	0	2025-03-12 01:15:00+00:00	2025-03-12 01:29:59.999000+00:00
1741743000000	83100	83100	83100	83100	0.08196	1741743899999	6810.876	1	0.08196	6810.876	2025-03-12 01:30:00+00:00	2025-03-12 01:44:59.999000+00:00
1741743900000	83499	83718.57	83499	83718.57	0.01052	1741744799999	878.7351186	6	0.00704	588.0066114	2025-03-12 01:45:00+00:00	2025-03-12 01:59:59.999000+00:00
1741744800000	83286.63	83286.75	83042.84	83042.84	0.02663	1741745699999	2217.7418227	6	0.02618	2180.3725447	2025-03-12 02:00:00+00:00	2025-03-12 02:14:59.999000+00:00
1741745700000	83042.84	83042.84	83042.84	83042.84	0	1741746599999	0	0	0	0	2025-03-12 02:15:00+00:00	2025-03-12 02:29:59.999000+00:00
1741746600000	82655.92	82863.24	82369.23	82369.23	0.01994	1741747499999	1649.563525	3	0.01084	898.2375216	2025-03-12 02:30:00+00:00	2025-03-12 02:44:59.999000+00:00
1741747500000	82369.23	82369.23	82369.23	82369.23	0.10815	1741748399999	8908.2322245	2	0.10797	8893.4057631	2025-03-12 02:45:00+00:00	2025-03-12 02:59:59.999000+00:00
1741748400000	82369.23	82369.23	82369.23	82369.23	0	1741749299999	0	0	0	0	2025-03-12 03:00:00+00:00	2025-03-12 03:14:59.999000+00:00
1741749300000	82369.23	82369.23	82200.9	82200.9	0.00603	1741750199999	496.6578408	3	0	0	2025-03-12 03:15:00+00:00	2025-03-12 03:29:59.999000+00:00
1741750200000	82200.9	82200.9	82200.9	82200.9	0	1741751099999	0	0	0	0	2025-03-12 03:30:00+00:00	2025-03-12 03:44:59.999000+00:00
1741751100000	82192.34	82192.34	82191.23	82191.23	0.00285	1741751999999	234.2463597	2	0	0	2025-03-12 03:45:00+00:00	2025-03-12 03:59:59.999000+00:00
1741752000000	82000	82000	81864.37	81864.37	0.01365	1741752899999	1119.1033365	3	0	0	2025-03-12 04:00:00+00:00	2025-03-12 04:14:59.999000+00:00
1741752900000	81864.37	81864.37	81864.37	81864.37	0	1741753799999	0	0	0	0	2025-03-12 04:15:00+00:00	2025-03-12 04:29:59.999000+00:00
1741753800000	81800	81800	81690.33	81690.33	0.03786	1741754699999	3096.8174927	2	0	0	2025-03-12 04:30:00+00:00	2025-03-12 04:44:59.999000+00:00
1741754700000	81690.33	81690.33	81690.33	81690.33	0	1741755599999	0	0	0	0	2025-03-12 04:45:00+00:00	2025-03-12 04:59:59.999000+00:00
1741755600000	81690.33	81690.33	81690.33	81690.33	0	1741756499999	0	0	0	0	2025-03-12 05:00:00+00:00	2025-03-12 05:14:59.999000+00:00
1741756500000	81690.33	81690.33	81690.33	81690.33	0	1741757399999	0	0	0	0	2025-03-12 05:15:00+00:00	2025-03-12 05:29:59.999000+00:00
1741757400000	81690.33	81690.33	81690.33	81690.33	0	1741758299999	0	0	0	0	2025-03-12 05:30:00+00:00	2025-03-12 05:44:59.999000+00:00
1741758300000	81690.33	81690.33	81690.33	81690.33	0	1741759199999	0	0	0	0	2025-03-12 05:45:00+00:00	2025-03-12 05:59:59.999000+00:00
1741759200000	81690.33	81690.33	81537.22	81537.22	0.00344	1741760099999	280.521721	2	0	0	2025-03-12 06:00:00+00:00	2025-03-12 06:14:59.999000+00:00
1741760100000	81690.33	81854.69	81690.33	81854.69	0.0123	1741760999999	1006.7978946	2	0.01221	999.4457649	2025-03-12 06:15:00+00:00	2025-03-12 06:29:59.999000+00:00
1741761000000	81662.89	81662.89	81659	81659	0.00261	1741761899999	213.1391704	2	0	0	2025-03-12 06:30:00+00:00	2025-03-12 06:44:59.999000+00:00
1741761900000	81488.82	81488.82	81488.82	81488.82	0.00538	1741762799999	438.4098516	1	0	0	2025-03-12 06:45:00+00:00	2025-03-12 06:59:59.999000+00:00
1741762800000	81488.82	81488.82	81488.82	81488.82	0	1741763699999	0	0	0	0	2025-03-12 07:00:00+00:00	2025-03-12 07:14:59.999000+00:00
1741763700000	81700.6	81700.6	81700.6	81700.6	0.004	1741764599999	326.8024	1	0.004	326.8024	2025-03-12 07:15:00+00:00	2025-03-12 07:29:59.999000+00:00
1741764600000	81700.6	81700.6	81700.6	81700.6	0	1741765499999	0	0	0	0	2025-03-12 07:30:00+00:00	2025-03-12 07:44:59.999000+00:00
1741765500000	81700.6	81700.6	81700.6	81700.6	0	1741766399999	0	0	0	0	2025-03-12 07:45:00+00:00	2025-03-12 07:59:59.999000+00:00
1741766400000	82788.82	82788.82	82788.82	82788.82	0.0006	1741767299999	49.673292	1	0.0006	49.673292	2025-03-12 08:00:00+00:00	2025-03-12 08:14:59.999000+00:00
1741767300000	82788.82	82788.82	82788.82	82788.82	0	1741768199999	0	0	0	0	2025-03-12 08:15:00+00:00	2025-03-12 08:29:59.999000+00:00
1741768200000	82788.82	82788.82	82788.82	82788.82	0	1741769099999	0	0	0	0	2025-03-12 08:30:00+00:00	2025-03-12 08:44:59.999000+00:00
1741769100000	82556.82	82556.82	82556.82	82556.82	0.00059	1741769999999	48.7085238	1	0	0	2025-03-12 08:45:00+00:00	2025-03-12 08:59:59.999000+00:00
1741770000000	82513.14	82646.85	82513.14	82646.85	0.00384	1741770899999	316.9280094	2	0.00058	47.935173	2025-03-12 09:00:00+00:00	2025-03-12 09:14:59.999000+00:00
1741770900000	82358.78	82546.74	82357.58	82358.78	0.00377	1741771799999	310.6024194	6	0.00058	47.8771092	2025-03-12 09:15:00+00:00	2025-03-12 09:29:59.999000+00:00
1741771800000	82358.78	82358.78	82358.78	82358.78	0	1741772699999	0	0	0	0	2025-03-12 09:30:00+00:00	2025-03-12 09:44:59.999000+00:00
1741772700000	82358.78	82358.78	82358.78	82358.78	0	1741773599999	0	0	0	0	2025-03-12 09:45:00+00:00	2025-03-12 09:59:59.999000+00:00
1741773600000	82683.28	82683.28	82683.28	82683.28	0.01218	1741774499999	1007.0823504	2	0	0	2025-03-12 10:00:00+00:00	2025-03-12 10:14:59.999000+00:00
1741774500000	82358.78	82358.78	82358.78	82358.78	0.00007	1741775399999	5.7651146	1	0	0	2025-03-12 10:15:00+00:00	2025-03-12 10:29:59.999000+00:00
1741775400000	82077.76	82143.64	82077.76	82143.64	0.00116	1741776299999	95.2773992	2	0	0	2025-03-12 10:30:00+00:00	2025-03-12 10:44:59.999000+00:00
1741776300000	82358.78	82358.78	82358.78	82358.78	0.00057	1741777199999	46.9445046	1	0.00057	46.9445046	2025-03-12 10:45:00+00:00	2025-03-12 10:59:59.999000+00:00
1741777200000	82358.78	82358.78	82358.78	82358.78	0	1741778099999	0	0	0	0	2025-03-12 11:00:00+00:00	2025-03-12 11:14:59.999000+00:00
1741778100000	82358.78	82358.78	82358.78	82358.78	0	1741778999999	0	0	0	0	2025-03-12 11:15:00+00:00	2025-03-12 11:29:59.999000+00:00
1741779000000	82358.78	82358.78	82358.78	82358.78	0	1741779899999	0	0	0	0	2025-03-12 11:30:00+00:00	2025-03-12 11:44:59.999000+00:00
1741779900000	82358.78	82358.78	82358.78	82358.78	0	1741780799999	0	0	0	0	2025-03-12 11:45:00+00:00	2025-03-12 11:59:59.999000+00:00
1741780800000	83114.39	83114.39	83114.39	83114.39	0.00051	1741781699999	42.3883389	1	0.00051	42.3883389	2025-03-12 12:00:00+00:00	2025-03-12 12:14:59.999000+00:00
1741781700000	83114.37	83114.39	83100.85	83114.39	0.00337	1741782599999	280.0674553	3	0.0013	108.0486958	2025-03-12 12:15:00+00:00	2025-03-12 12:29:59.999000+00:00
1741782600000	83569.2	84502.39	83569.2	83882.46	0.05069	1741783499999	4251.3274415	21	0.02075	1740.0477945	2025-03-12 12:30:00+00:00	2025-03-12 12:44:59.999000+00:00
1741783500000	83882.46	84101	83790.66	84101	0.00166	1741784399999	139.3227702	3	0.00127	106.5233802	2025-03-12 12:45:00+00:00	2025-03-12 12:59:59.999000+00:00
1741784400000	84101	84101	84101	84101	0	1741785299999	0	0	0	0	2025-03-12 13:00:00+00:00	2025-03-12 13:14:59.999000+00:00
1741785300000	84101	84101	84101	84101	0	1741786199999	0	0	0	0	2025-03-12 13:15:00+00:00	2025-03-12 13:29:59.999000+00:00
1741786200000	83536.62	83536.62	83372.97	83450.54	0.03632	1741787099999	3030.9401284	5	0	0	2025-03-12 13:30:00+00:00	2025-03-12 13:44:59.999000+00:00
1741787100000	83419.45	83419.45	82358.78	82393.77	0.01444	1741787999999	1199.900841	11	0	0	2025-03-12 13:45:00+00:00	2025-03-12 13:59:59.999000+00:00
1741788000000	82393.77	82393.77	82393.77	82393.77	0	1741788899999	0	0	0	0	2025-03-12 14:00:00+00:00	2025-03-12 14:14:59.999000+00:00
1741788900000	82296.5	82532	82296.5	82416.16	0.00558	1741789799999	459.4883278	4	0	0	2025-03-12 14:15:00+00:00	2025-03-12 14:29:59.999000+00:00
1741789800000	82610.77	82610.77	81690.33	81690.33	0.11523	1741790699999	9484.8083693	12	0.1117	9195.7202509	2025-03-12 14:30:00+00:00	2025-03-12 14:44:59.999000+00:00
1741790700000	81737.17	81737.17	81737.17	81737.17	0.01286	1741791599999	1051.1400062	2	0.00505	412.7727085	2025-03-12 14:45:00+00:00	2025-03-12 14:59:59.999000+00:00
1741791600000	81448.08	81448.08	80687.01	80687.01	0.00746	1741792499999	605.6881124	8	0	0	2025-03-12 15:00:00+00:00	2025-03-12 15:14:59.999000+00:00
1741792500000	81185.75	81232.72	80796.34	81133.05	0.04089	1741793399999	3309.514991	9	0.00032	25.97944	2025-03-12 15:15:00+00:00	2025-03-12 15:29:59.999000+00:00
1741793400000	81133.05	81133.05	81133.05	81133.05	0	1741794299999	0	0	0	0	2025-03-12 15:30:00+00:00	2025-03-12 15:44:59.999000+00:00
1741794300000	81784.86	81919.05	81784.86	81919.05	0.0019	1741795199999	155.619357	4	0.00125	102.3988125	2025-03-12 15:45:00+00:00	2025-03-12 15:59:59.999000+00:00
1741795200000	81733.67	82101.62	81730.17	82101.62	0.0019	1741796099999	155.551072	5	0.0007	57.471134	2025-03-12 16:00:00+00:00	2025-03-12 16:14:59.999000+00:00
1741796100000	81944.61	81944.61	81944.61	81944.61	0.00012	1741796999999	9.8333532	1	0	0	2025-03-12 16:15:00+00:00	2025-03-12 16:29:59.999000+00:00
1741797000000	82110.77	82110.77	82110.77	82110.77	0.00013	1741797899999	10.6744001	1	0.00013	10.6744001	2025-03-12 16:30:00+00:00	2025-03-12 16:44:59.999000+00:00
1741797900000	81953.67	82087.46	81953.67	82087.46	0.03861	1741798799999	3168.2234923	2	0.02984	2449.4898064	2025-03-12 16:45:00+00:00	2025-03-12 16:59:59.999000+00:00
1741798800000	82249.42	82249.42	82249.42	82249.42	0.00062	1741799699999	50.9946404	1	0	0	2025-03-12 17:00:00+00:00	2025-03-12 17:14:59.999000+00:00
1741799700000	82364.98	82651.89	82342.19	82651.89	0.01291	1741800599999	1064.2015445	7	0.00126	103.968333	2025-03-12 17:15:00+00:00	2025-03-12 17:29:59.999000+00:00
1741800600000	82673.18	82673.18	82368.53	82368.53	0.00247	1741801499999	203.6005361	4	0	0	2025-03-12 17:30:00+00:00	2025-03-12 17:44:59.999000+00:00
1741801500000	82368.53	82368.53	82368.53	82368.53	0.00096	1741802399999	79.0737888	3	0	0	2025-03-12 17:45:00+00:00	2025-03-12 17:59:59.999000+00:00
1741802400000	82368.53	82368.53	82368.53	82368.53	0	1741803299999	0	0	0	0	2025-03-12 18:00:00+00:00	2025-03-12 18:14:59.999000+00:00
1741803300000	82368.53	82368.53	82368.53	82368.53	0	1741804199999	0	0	0	0	2025-03-12 18:15:00+00:00	2025-03-12 18:29:59.999000+00:00
1741804200000	82368.53	82368.53	82368.53	82368.53	0	1741805099999	0	0	0	0	2025-03-12 18:30:00+00:00	2025-03-12 18:44:59.999000+00:00
1741805100000	82368.53	82368.53	82368.53	82368.53	0	1741805999999	0	0	0	0	2025-03-12 18:45:00+00:00	2025-03-12 18:59:59.999000+00:00
1741806000000	82771.19	82771.19	82771.19	82771.19	0.00018	1741806899999	14.8988142	1	0.00018	14.8988142	2025-03-12 19:00:00+00:00	2025-03-12 19:14:59.999000+00:00
1741806900000	82943.36	82943.36	82943.36	82943.36	0.00121	1741807799999	100.3614656	1	0.00121	100.3614656	2025-03-12 19:15:00+00:00	2025-03-12 19:29:59.999000+00:00
1741807800000	82772	82954.18	82772	82772	0.04937	1741808699999	4095.2398178	5	0.04823	4000.8797378	2025-03-12 19:30:00+00:00	2025-03-12 19:44:59.999000+00:00
1741808700000	83035.26	83035.26	83035.26	83035.26	0.00076	1741809599999	63.1067976	1	0.00076	63.1067976	2025-03-12 19:45:00+00:00	2025-03-12 19:59:59.999000+00:00
1741809600000	82999.14	82999.14	82999.13	82999.13	0.00257	1741810499999	213.3077884	2	0.00257	213.3077884	2025-03-12 20:00:00+00:00	2025-03-12 20:14:59.999000+00:00
1741810500000	82999.13	82999.13	82999.13	82999.13	0.00007	1741811399999	5.8099391	1	0.00007	5.8099391	2025-03-12 20:15:00+00:00	2025-03-12 20:29:59.999000+00:00
1741811400000	82999.13	82999.13	82999.13	82999.13	0	1741812299999	0	0	0	0	2025-03-12 20:30:00+00:00	2025-03-12 20:44:59.999000+00:00
1741812300000	82999.14	82999.14	82999.14	82999.14	0.00036	1741813199999	29.8796904	1	0.00036	29.8796904	2025-03-12 20:45:00+00:00	2025-03-12 20:59:59.999000+00:00
1741813200000	83114.39	83114.39	83109.57	83114.39	0.01075	1741814099999	893.4372521	4	0.00125	103.8929875	2025-03-12 21:00:00+00:00	2025-03-12 21:14:59.999000+00:00
1741814100000	83276.08	83276.08	83276.08	83276.08	0.0007	1741814999999	58.293256	2	0.0007	58.293256	2025-03-12 21:15:00+00:00	2025-03-12 21:29:59.999000+00:00
1741815000000	83276.08	83276.08	83276.08	83276.08	0	1741815899999	0	0	0	0	2025-03-12 21:30:00+00:00	2025-03-12 21:44:59.999000+00:00
1741815900000	82948.3	83228.03	82948.3	83228.03	0.00048	1741816799999	39.8767246	2	0.00022	18.3101666	2025-03-12 21:45:00+00:00	2025-03-12 21:59:59.999000+00:00
1741816800000	83276.08	83276.08	83276.08	83276.08	0.00524	1741817699999	436.3666592	1	0.00524	436.3666592	2025-03-12 22:00:00+00:00	2025-03-12 22:14:59.999000+00:00
1741817700000	83276.08	83276.08	83276.08	83276.08	0	1741818599999	0	0	0	0	2025-03-12 22:15:00+00:00	2025-03-12 22:29:59.999000+00:00
1741818600000	83569.17	83569.2	83569.17	83569.2	0.00181	1741819499999	151.2602431	3	0.00181	151.2602431	2025-03-12 22:30:00+00:00	2025-03-12 22:44:59.999000+00:00
1741819500000	83555.21	83555.21	83555.21	83555.21	0.00168	1741820399999	140.3727528	2	0.0006	50.133126	2025-03-12 22:45:00+00:00	2025-03-12 22:59:59.999000+00:00
1741820400000	83555.21	83555.21	83555.21	83555.21	0.03267	1741821299999	2729.7487107	2	0.03267	2729.7487107	2025-03-12 23:00:00+00:00	2025-03-12 23:14:59.999000+00:00
1741821300000	83555.17	83555.17	83555.16	83555.16	0.01441	1741822199999	1204.0299991	3	0.01441	1204.0299991	2025-03-12 23:15:00+00:00	2025-03-12 23:29:59.999000+00:00
1741822200000	83555.16	83555.16	83555.16	83555.16	0.00206	1741823099999	172.1236296	1	0.00206	172.1236296	2025-03-12 23:30:00+00:00	2025-03-12 23:44:59.999000+00:00
1741823100000	83718.57	83791.84	83547.11	83547.11	0.006	1741823999999	502.2786712	5	0.00124	103.8110268	2025-03-12 23:45:00+00:00	2025-03-12 23:59:59.999000+00:00
1741824000000	83536.42	83536.42	83526.23	83526.23	0.00302	1741824899999	252.2720402	2	0	0	2025-03-13 00:00:00+00:00	2025-03-13 00:14:59.999000+00:00
1741824900000	83526.23	83526.23	83526.23	83526.23	0	1741825799999	0	0	0	0	2025-03-13 00:15:00+00:00	2025-03-13 00:29:59.999000+00:00
1741825800000	83825.83	83825.83	83825.83	83825.83	0.00021	1741826699999	17.6034243	1	0	0	2025-03-13 00:30:00+00:00	2025-03-13 00:44:59.999000+00:00
1741826700000	83825.83	83825.83	83825.83	83825.83	0	1741827599999	0	0	0	0	2025-03-13 00:45:00+00:00	2025-03-13 00:59:59.999000+00:00
1741827600000	83368.82	83602.9	83327.22	83602.9	0.06008	1741828499999	5007.7320454	5	0	0	2025-03-13 01:00:00+00:00	2025-03-13 01:14:59.999000+00:00
1741828500000	83616.79	83616.79	83550.27	83576.77	0.00456	1741829399999	381.1206596	3	0	0	2025-03-13 01:15:00+00:00	2025-03-13 01:29:59.999000+00:00
1741829400000	83749.52	83749.52	83749.52	83749.52	0.00638	1741830299999	534.3219376	1	0.00638	534.3219376	2025-03-13 01:30:00+00:00	2025-03-13 01:44:59.999000+00:00
1741830300000	83900	84000	83900	84000	0.05243	1741831199999	4399.2605251	5	0.05243	4399.2605251	2025-03-13 01:45:00+00:00	2025-03-13 01:59:59.999000+00:00
1741831200000	84100	84100	84100	84100	0.01158	1741832099999	973.878	1	0.01158	973.878	2025-03-13 02:00:00+00:00	2025-03-13 02:14:59.999000+00:00
1741832100000	83887.62	83887.62	83887.62	83887.62	0.01672	1741832999999	1402.6010064	1	0	0	2025-03-13 02:15:00+00:00	2025-03-13 02:29:59.999000+00:00
1741833000000	83942.79	83942.79	83942.79	83942.79	0.00021	1741833899999	17.6279859	1	0	0	2025-03-13 02:30:00+00:00	2025-03-13 02:44:59.999000+00:00
1741833900000	83775.86	83775.86	83775.86	83775.86	0.00091	1741834799999	76.2360326	1	0	0	2025-03-13 02:45:00+00:00	2025-03-13 02:59:59.999000+00:00
1741834800000	83650.98	84109.74	83650.98	84109.74	0.00715	1741835699999	601.2883014	2	0.00694	583.7215956	2025-03-13 03:00:00+00:00	2025-03-13 03:14:59.999000+00:00
1741835700000	84109.74	84109.74	84109.74	84109.74	0.00017	1741836599999	14.2986558	1	0	0	2025-03-13 03:15:00+00:00	2025-03-13 03:29:59.999000+00:00
1741836600000	84024.44	84024.44	84024.44	84024.44	0.00118	1741837499999	99.1488392	1	0.00118	99.1488392	2025-03-13 03:30:00+00:00	2025-03-13 03:44:59.999000+00:00
1741837500000	83838.16	83838.16	83838.16	83838.16	0.00613	1741838399999	513.9279208	2	0.00613	513.9279208	2025-03-13 03:45:00+00:00	2025-03-13 03:59:59.999000+00:00
1741838400000	83838.16	83838.16	83838.16	83838.16	0	1741839299999	0	0	0	0	2025-03-13 04:00:00+00:00	2025-03-13 04:14:59.999000+00:00
1741839300000	83838.16	83838.16	83838.16	83838.16	0	1741840199999	0	0	0	0	2025-03-13 04:15:00+00:00	2025-03-13 04:29:59.999000+00:00
1741840200000	83668.14	83668.14	83668.14	83668.14	0.00055	1741841099999	46.017477	1	0.00055	46.017477	2025-03-13 04:30:00+00:00	2025-03-13 04:44:59.999000+00:00
1741841100000	83668.14	83668.14	83668.14	83668.14	0	1741841999999	0	0	0	0	2025-03-13 04:45:00+00:00	2025-03-13 04:59:59.999000+00:00
1741842000000	83668.14	83668.14	83668.14	83668.14	0	1741842899999	0	0	0	0	2025-03-13 05:00:00+00:00	2025-03-13 05:14:59.999000+00:00
1741842900000	83468.14	83468.14	83468.14	83468.14	0.00019	1741843799999	15.8589466	1	0.00019	15.8589466	2025-03-13 05:15:00+00:00	2025-03-13 05:29:59.999000+00:00
1741843800000	83468.14	83468.14	83468.14	83468.14	0	1741844699999	0	0	0	0	2025-03-13 05:30:00+00:00	2025-03-13 05:44:59.999000+00:00
1741844700000	83311.82	83311.82	83026.07	83026.07	0.00031	1741845599999	25.7695142	2	0.00011	9.1643002	2025-03-13 05:45:00+00:00	2025-03-13 05:59:59.999000+00:00
1741845600000	82937.6	82937.6	82937.6	82937.6	0.00123	1741846499999	102.013248	1	0	0	2025-03-13 06:00:00+00:00	2025-03-13 06:14:59.999000+00:00
1741846500000	82949.9	82949.9	82938.2	82938.2	0.00329	1741847399999	272.883175	4	0	0	2025-03-13 06:15:00+00:00	2025-03-13 06:29:59.999000+00:00
1741847400000	82986.68	82986.68	82986.68	82986.68	0.00014	1741848299999	11.6181352	1	0	0	2025-03-13 06:30:00+00:00	2025-03-13 06:44:59.999000+00:00
1741848300000	82986.68	82986.68	82986.68	82986.68	0	1741849199999	0	0	0	0	2025-03-13 06:45:00+00:00	2025-03-13 06:59:59.999000+00:00
1741849200000	82986.68	82986.68	82986.68	82986.68	0	1741850099999	0	0	0	0	2025-03-13 07:00:00+00:00	2025-03-13 07:14:59.999000+00:00
1741850100000	82986.68	82986.68	82986.68	82986.68	0	1741850999999	0	0	0	0	2025-03-13 07:15:00+00:00	2025-03-13 07:29:59.999000+00:00
1741851000000	83468.14	83468.14	83468.14	83468.14	0.00514	1741851899999	429.0262396	1	0.00514	429.0262396	2025-03-13 07:30:00+00:00	2025-03-13 07:44:59.999000+00:00
1741851900000	83468.14	83468.14	83468.14	83468.14	0	1741852799999	0	0	0	0	2025-03-13 07:45:00+00:00	2025-03-13 07:59:59.999000+00:00
1741852800000	83468.14	83468.14	83468.14	83468.14	0	1741853699999	0	0	0	0	2025-03-13 08:00:00+00:00	2025-03-13 08:14:59.999000+00:00
1741853700000	83290.96	83290.96	83290.96	83290.96	0.00017	1741854599999	14.1594632	1	0.00017	14.1594632	2025-03-13 08:15:00+00:00	2025-03-13 08:29:59.999000+00:00
1741854600000	82809.61	82809.61	82809.61	82809.61	0.00011	1741855499999	9.1090571	1	0.00011	9.1090571	2025-03-13 08:30:00+00:00	2025-03-13 08:44:59.999000+00:00
1741855500000	82809.61	82809.61	82809.61	82809.61	0	1741856399999	0	0	0	0	2025-03-13 08:45:00+00:00	2025-03-13 08:59:59.999000+00:00
1741856400000	83193.82	83193.82	83193.82	83193.82	0.00176	1741857299999	146.4211232	1	0.00176	146.4211232	2025-03-13 09:00:00+00:00	2025-03-13 09:14:59.999000+00:00
1741857300000	83193.82	83193.82	83193.82	83193.82	0	1741858199999	0	0	0	0	2025-03-13 09:15:00+00:00	2025-03-13 09:29:59.999000+00:00
1741858200000	83193.82	83193.82	83193.82	83193.82	0	1741859099999	0	0	0	0	2025-03-13 09:30:00+00:00	2025-03-13 09:44:59.999000+00:00
1741859100000	83193.82	83193.82	83193.82	83193.82	0	1741859999999	0	0	0	0	2025-03-13 09:45:00+00:00	2025-03-13 09:59:59.999000+00:00
1741860000000	83468.11	83468.11	83468.11	83468.11	0.00359	1741860899999	299.6505149	1	0.00359	299.6505149	2025-03-13 10:00:00+00:00	2025-03-13 10:14:59.999000+00:00
1741860900000	83188.82	83210.52	83188.82	83210.52	0.0038	1741861799999	316.19173	3	0.00358	297.8901896	2025-03-13 10:15:00+00:00	2025-03-13 10:29:59.999000+00:00
1741861800000	83210.52	83210.52	83210.52	83210.52	0	1741862699999	0	0	0	0	2025-03-13 10:30:00+00:00	2025-03-13 10:44:59.999000+00:00
1741862700000	83210.52	83210.52	83210.52	83210.52	0	1741863599999	0	0	0	0	2025-03-13 10:45:00+00:00	2025-03-13 10:59:59.999000+00:00
1741863600000	83210.52	83210.52	83210.52	83210.52	0	1741864499999	0	0	0	0	2025-03-13 11:00:00+00:00	2025-03-13 11:14:59.999000+00:00
1741864500000	82886.32	82886.32	82870.17	82870.17	0.00362	1741865399999	300.0153709	2	0	0	2025-03-13 11:15:00+00:00	2025-03-13 11:29:59.999000+00:00
1741865400000	82870.17	82870.17	82870.17	82870.17	0	1741866299999	0	0	0	0	2025-03-13 11:30:00+00:00	2025-03-13 11:44:59.999000+00:00
1741866300000	82870.17	82870.17	82870.17	82870.17	0.12067	1741867199999	9999.9434139	1	0	0	2025-03-13 11:45:00+00:00	2025-03-13 11:59:59.999000+00:00
1741867200000	82870.17	82870.17	82870.17	82870.17	0	1741868099999	0	0	0	0	2025-03-13 12:00:00+00:00	2025-03-13 12:14:59.999000+00:00
1741868100000	82870.17	82870.17	82870.17	82870.17	0	1741868999999	0	0	0	0	2025-03-13 12:15:00+00:00	2025-03-13 12:29:59.999000+00:00
1741869000000	83468.14	83476.97	83468.14	83476.97	0.0243	1741869899999	2028.2917852	5	0.02249	1877.1984695	2025-03-13 12:30:00+00:00	2025-03-13 12:44:59.999000+00:00
